request_id,raw_text,normalized_text,english_gloss,language_type,intent,category,department,urgency,severity,locality,district,source_type,split
CDX_591,water tanker came late huge problem,தண்ணீர் டேங்கர் தாமதமாக வந்தது பெரிய பிரச்சனை,Water tanker delay issue,tamil,complaint,water_supply,Water Supply Department,medium,service_delay,real,Chennai,real,test
CDX_592,bus breakdown middle of route,பஸ் நடுவில் பழுதாகி நின்றது,Bus breakdown issue,tamil,complaint,transport,Transport Department,medium,service_delay,real,Chennai,real,test
CDX_593,garbage bin overflow all around,குப்பை தொட்டி நிரம்பி வெளியே பரவி உள்ளது,Garbage bin overflow,tamil,complaint,sanitation,Sanitation Department,high,public_hazard,real,Chennai,real,test
CDX_594,road no markings accidents happening,சாலையில் குறியீடுகள் இல்லாததால் விபத்துகள் ஏற்படுகின்றன,Road lacks markings causing accidents,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_595,light not repaired for many days,பல நாட்களாக விளக்கு சரிசெய்யப்படவில்லை,Street light not repaired,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_596,water irregular timing causing issue,தண்ணீர் விநியோகம் ஒழுங்கற்ற நேரத்தில் வருகிறது,Water supply irregular timing,tamil,complaint,water_supply,Water Supply Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_597,drain overflow during rain always,மழை பெய்யும்போது எப்போதும் டிரெயினேஜ் நிரம்புகிறது,Drain overflow during rain,tamil,complaint,drainage,Drainage Department,high,public_hazard,real,Chennai,real,test
CDX_598,current voltage low appliances not working,மினழுத்தம் குறைவாக இருப்பதால் சாதனங்கள் செயல்படவில்லை,Low voltage issue,tamil,complaint,electricity,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_599,hospital emergency delay serious issue,மருத்துவமனை அவசர சேவையில் தாமதம் மிகப்பெரிய பிரச்சனை,Emergency delay in hospital,tamil,complaint,public_health,Public Health Department,high,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_600,application pending too long need update,விண்ணப்பம் நீண்ட காலமாக நிலுவையில் உள்ளது புதுப்பிப்பு தேவை,Application pending too long,tamil,status_query,certificates,Revenue Department,low,service_delay,real,Chennai,real,test
CDX_601,road la big crack iruku dangerous,road has a big dangerous crack,There is a big dangerous crack on the road,tanglish,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_602,water pipe leak near house,water pipe is leaking near house,Water pipe is leaking near house,english,complaint,water_supply,Water Supply Department,high,service_issue,urban_area,Chennai,synthetic_realistic,train
CDX_603,garbage van not coming daily,garbage van not coming daily,Garbage collection vehicle is not coming daily,tanglish,complaint,sanitation,Sanitation Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_604,how to apply income certificate,how to apply income certificate,How to apply for income certificate,english,information_request,certificates,Revenue Department,low,information,urban_area,Chennai,synthetic_realistic,train
CDX_605,street light not working in night,street light not working at night,Street light is not working at night,english,complaint,electricity,Electricity Department,medium,service_issue,urban_area,Chennai,synthetic_realistic,train
CDX_606,drainage overflow near bus stop,drainage overflow near bus stop,Drainage overflowing near bus stop,tanglish,complaint,drainage,Drainage Department,high,health_risk,urban_area,Chennai,synthetic_realistic,train
CDX_607,pension status update venum urgent,need pension status update urgent,Need urgent pension status update,tanglish,status_query,welfare,Welfare Department,medium,status,urban_area,Chennai,synthetic_realistic,train
CDX_608,water supply is very low pressure,water supply is very low pressure,Water supply pressure is very low,english,complaint,water_supply,Water Supply Department,medium,service_issue,urban_area,Chennai,synthetic_realistic,train
CDX_609,birth certificate correction help,birth certificate correction help,Need help correcting birth certificate,english,document_help,certificates,Revenue Department,low,information,urban_area,Chennai,synthetic_realistic,train
CDX_610,road construction work slow ah iruku,road construction work is very slow,Road construction work is very slow,tanglish,complaint,roads,Roads Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_611,garbage smell unbearable in street,garbage smell unbearable in street,Strong garbage smell in street,english,complaint,sanitation,Sanitation Department,medium,health_issue,urban_area,Chennai,synthetic_realistic,train
CDX_612,electricity cut often in evening,frequent electricity cut in evening,Frequent electricity cuts in evening,english,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,real,train
CDX_613,how to get ration card online,how to get ration card online,How to get ration card online,english,information_request,welfare,Welfare Department,low,information,urban_area,Chennai,synthetic_realistic,train
CDX_614,street light broken near park,street light broken near park,Street light is broken near park,english,complaint,electricity,Electricity Department,medium,service_issue,urban_area,Chennai,synthetic_realistic,train
CDX_615,water contamination smell problem,water contamination smell problem,Water has contamination smell,tanglish,complaint,water_supply,Water Supply Department,high,health_risk,urban_area,Chennai,synthetic_realistic,train
CDX_616,drain blocked causing flood water,drain blocked causing flood water,Blocked drain causing water flooding,english,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_617,pothole causing accident risk,pothole causing accident risk,Pothole is causing accident risk,english,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_618,apply pension scheme details,apply pension scheme details,Need details for pension application,english,information_request,welfare,Welfare Department,low,information,urban_area,Chennai,real,train
